FIRM,Class,Start,End,TOD,FIRMF,Length,Night,Gap,WS,Idx,Base,StartAdj,LenAdj,Comp,Trans,Press,P1S,P1L,P2S,P2L,MalAdj,NFZ,WNFZ,AFZ,WAFZ,MFZ,WMFZ,NBad,TIW,RIW,HIW,SIW,CCW
4,0,632,1437,-1,4,805,0,890,0,2,6.00,0.00,-0.75,0.00,-1.00,-0.67,4,750,-2,735,0,0,0,0,1,0,0,0,2920,0,1,4,0.00
-3,0,1027,1757,-1,-3,730,1,585,0,2,3.00,0.00,-0.25,-2.25,-2.00,-1.00,1,720,1,455,1,0,1,0,0,0,0,0,3135,1,0,3,2.50
2,1,722,1442,1230,2,720,0,725,0,4,6.00,0.00,0.00,0.00,-2.00,-2.33,2,695,1,505,1,0,0,0,1,0,0,0,2315,0,0,3,0.00
2,0,1072,1677,-1,2,605,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
-2,0,137,997,-1,-2,860,1,999,0,2,3.00,0.00,-2.50,0.00,-1.00,-1.00,2,565,-6,690,1,0,1,0,1,0,0,0,2750,2,3,4,0.00
-1,0,1372,2002,-1,-1,630,1,999,0,4,3.00,0.00,0.00,0.00,-1.00,-2.67,0,640,0,760,1,0,1,0,0,0,0,0,3098,1,2,4,2.00
5,1,722,1442,1230,4,720,0,999,1,1,6.00,0.00,0.00,0.00,-1.00,0.00,-10,895,-7,730,1,0,0,0,1,0,0,1,3563,3,4,4,2.50
5,0,1080,1504,-1,5,424,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,2,320,3,460,0,0,0,0,0,0,0,0,1568,0,0,2,0.00
2,0,1080,1420,-1,2,340,0,999,0,4,6.00,0.00,0.00,0.00,-2.00,-2.33,2,350,1,645,1,0,0,0,0,0,0,0,1880,2,0,1,0.00
5,1,1080,1800,1230,1,720,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,400,4,464,1,0,1,0,0,0,0,0,1715,0,0,1,0.00
5,0,1080,1504,-1,5,424,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,382,5,243,0,0,0,0,0,0,0,0,980,0,0,1,0.00
-1,0,1380,1745,-1,-1,365,1,999,0,4,3.00,0.00,0.00,0.00,-1.00,-3.00,0,327,1,331,1,0,1,0,0,0,0,0,2006,0,0,2,0.00
5,1,1080,1800,1230,1,720,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,400,4,464,1,0,1,0,0,0,0,0,1715,0,0,1,0.00
2,0,1035,1815,-1,2,780,1,999,1,1,3.00,0.00,-1.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
5,0,1035,1338,-1,5,303,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,390,2,540,1,0,0,0,0,0,0,0,1820,0,0,2,0.00
3,0,1035,1185,-1,3,150,0,999,0,5,6.00,0.00,0.00,0.00,0.00,-2.67,4,248,5,188,1,0,0,0,0,0,0,0,1263,0,0,1,0.00
5,1,1035,1465,1230,5,430,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,205,5,375,1,0,0,0,0,0,0,0,1055,0,0,1,0.00
2,0,1035,1815,-1,2,780,1,999,1,1,3.00,0.00,-1.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
5,0,1035,1338,-1,5,303,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,390,2,540,1,0,0,0,0,0,0,0,1820,0,0,2,0.00
3,0,1035,1185,-1,3,150,0,999,0,5,6.00,0.00,0.00,0.00,0.00,-2.67,4,248,5,188,1,0,0,0,0,0,0,0,1263,0,0,1,0.00
5,1,1035,1465,1230,5,430,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,205,5,375,1,0,0,0,0,0,0,0,1055,0,0,1,0.00
4,0,557,1312,-1,4,755,0,815,0,2,6.00,0.00,-0.25,0.00,0.00,-0.67,5,625,11,0,0,0,0,0,1,0,0,0,625,0,0,1,0.00
2,0,557,1202,-1,2,645,0,718,0,6,6.00,0.00,0.00,0.00,0.00,-4.00,3,722,4,350,1,0,0,0,1,0,0,0,3162,0,0,1,0.00
4,0,557,1268,-1,4,711,0,689,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,751,2,600,1,0,0,0,1,0,0,0,4078,0,0,1,0.00
4,1,557,1277,1230,4,720,0,705,0,4,6.00,0.00,0.00,0.00,0.00,-2.00,4,735,4,720,1,0,0,0,1,0,0,0,3420,0,0,1,0.00
-1,0,1120,1750,-1,-1,630,1,960,0,5,3.00,0.00,0.00,0.00,0.00,-4.00,0,480,1,510,0,0,1,0,0,0,0,0,2780,0,0,1,0.00
2,0,1120,1600,-1,2,480,1,960,0,2,3.00,0.00,0.00,0.00,0.00,-1.00,2,480,-2,720,1,0,1,0,0,0,0,0,2880,0,1,1,0.00
3,1,1180,1230,1230,3,50,0,999,1,1,6.00,0.00,0.00,0.00,-3.00,0.00,1,480,2,510,1,0,0,0,0,0,0,0,1950,0,0,1,0.00
-3,0,1215,1515,-1,-3,300,0,999,0,6,6.00,0.00,0.00,0.00,-5.00,-3.67,-2,570,-1,360,0,0,0,0,0,0,0,0,2580,1,2,5,0.00
0,0,915,1365,-1,0,450,0,690,0,5,6.00,0.00,0.00,0.00,-3.00,-3.00,-2,750,4,554,1,0,0,0,1,0,0,0,2414,2,1,3,0.00
5,1,970,1230,1230,5,260,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,360,-8,390,1,0,0,0,1,0,0,0,1950,0,3,4,0.00
4,0,720,1485,-1,4,765,0,999,1,1,6.00,0.00,-0.38,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
-4,0,900,1770,-1,-4,870,1,999,0,4,3.00,0.00,-3.00,0.00,-1.00,-3.00,-4,720,1,675,1,0,1,0,1,0,0,0,1985,0,1,2,1.50
-10,0,555,1080,-1,-10,525,0,870,0,12,6.00,0.00,0.00,0.00,-6.00,-14.50,-10,720,-10,705,1,0,0,0,1,0,0,4,4205,2,6,5,0.00
-10,2,470,1230,1230,-10,760,0,999,0,20,6.00,-0.25,-0.38,0.00,-10.00,-26.50,-10,570,-10,480,1,0,0,0,1,0,0,12,3515,3,6,4,3.00
5,0,465,945,-1,5,480,0,990,0,2,6.00,-0.25,0.00,0.00,0.00,-0.67,5,450,11,0,0,0,0,0,1,0,0,0,450,0,0,1,0.00
-6,0,435,915,-1,-6,480,0,960,0,11,6.00,-0.75,0.00,0.00,-2.00,-9.67,-7,450,-3,480,1,0,0,0,1,0,0,0,3330,1,4,3,0.00
0,0,630,1330,-1,0,700,0,980,0,6,6.00,0.00,0.00,0.00,-2.00,-4.33,-3,790,2,660,1,0,0,0,1,0,0,0,2905,0,1,4,0.00
-1,0,1270,1960,-1,-1,690,1,600,0,2,3.00,0.00,0.00,-2.00,-1.00,-1.00,0,505,11,0,0,0,1,0,0,0,0,0,505,1,0,1,3.50
-10,0,1400,2260,-1,-10,860,1,999,0,11,3.00,0.00,-3.00,0.00,-5.00,-12.00,-10,200,-7,575,1,0,1,0,0,0,0,1,3320,3,5,5,2.50
2,0,725,1340,-1,2,615,0,960,0,4,6.00,0.00,0.00,0.00,-2.00,-2.00,2,765,3,570,1,0,0,0,1,0,0,0,2145,1,0,3,0.00
3,2,755,1775,1230,-5,1020,0,999,1,1,6.00,0.00,0.00,0.00,-3.00,0.00,-1,749,0,560,1,0,1,0,1,0,0,0,2074,0,0,2,0.00
-3,0,640,1375,-1,-3,735,0,505,0,6,6.00,0.00,-0.12,-2.50,-2.00,-4.00,1,515,2,295,0,0,0,0,1,0,0,0,2345,2,0,2,0.50
-2,0,100,340,-1,-2,240,1,930,0,6,3.00,0.00,0.00,0.00,-1.00,-4.00,-1,550,-2,795,1,0,1,0,0,0,0,0,3100,0,2,4,1.50
3,2,1100,1924,1230,1,824,0,999,1,1,6.00,0.00,0.00,0.00,-3.00,0.00,-8,365,-6,763,1,0,1,0,0,0,0,0,3439,3,4,4,1.00
2,0,1180,1930,-1,2,750,1,983,0,2,3.00,0.00,-0.50,0.00,0.00,-1.00,2,647,1,521,0,0,1,0,0,0,0,0,2112,0,0,2,0.00
-1,0,370,815,-1,-1,445,0,999,0,5,6.00,-1.75,0.00,0.00,-2.00,-3.00,-1,666,2,254,1,0,0,0,0,0,1,0,2720,1,0,4,0.00
5,2,1100,1924,1230,0,824,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,3,646,2,680,1,0,1,0,0,0,0,0,1326,0,0,2,0.00
5,0,720,1265,-1,5,545,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,-1,365,-2,590,0,0,0,0,1,0,0,0,2725,2,1,4,1.00
-10,0,650,1328,-1,-10,678,0,480,0,10,6.00,0.00,0.00,-3.00,-6.00,-10.33,-10,770,-10,745,1,0,0,0,1,0,0,2,3526,4,5,6,2.00
4,2,600,1405,1230,4,805,0,794,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,4,676,-4,420,1,0,0,0,1,0,0,0,2426,1,2,4,0.00
0,0,25,610,-1,0,585,1,755,0,3,3.00,0.00,0.00,0.00,-1.00,-2.00,1,630,2,510,0,0,1,0,0,0,0,0,1992,0,0,3,1.50
5,0,815,1390,-1,5,575,0,999,1,1,6.00,0.00,0.00,0.00,-1.00,0.00,1,747,0,175,1,0,0,0,1,0,0,0,747,0,0,1,0.00
1,2,600,1430,1230,0,830,0,999,0,4,6.00,0.00,0.00,0.00,-3.00,-2.00,2,60,2,60,1,0,0,0,1,0,0,0,1585,0,0,4,1.50
5,0,725,1190,-1,5,465,0,750,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,690,11,0,0,0,0,0,1,0,0,0,690,0,0,1,0.00
5,2,745,1570,1230,4,825,0,620,0,2,6.00,0.00,0.00,-0.50,0.00,-0.67,4,720,5,610,1,0,0,0,1,0,0,0,2051,0,0,2,1.00
0,0,410,990,-1,0,580,0,999,0,4,6.00,-1.25,0.00,0.00,-2.00,-2.33,-2,440,4,490,0,0,0,0,1,0,1,0,1470,2,1,3,3.00
-10,0,825,995,-1,-10,170,0,715,0,14,6.00,0.00,0.00,0.00,-6.00,-15.50,-10,350,-10,390,1,0,0,0,1,0,0,3,3229,4,7,6,6.50
-10,0,1365,1945,-1,-10,580,1,945,0,24,3.00,0.00,0.00,0.00,-9.00,-31.50,-10,600,-10,650,1,0,1,0,0,0,0,13,4190,3,9,5,12.50
-1,2,990,1630,1230,-6,640,0,999,0,6,6.00,0.00,0.00,0.00,-3.00,-3.67,-3,260,-1,370,1,0,1,0,1,0,0,0,2595,3,3,6,15.00
3,0,395,965,-1,3,570,0,690,0,4,6.00,-1.50,0.00,0.00,0.00,-2.00,4,705,5,505,0,0,0,0,1,0,1,0,1749,0,0,2,2.00
-5,0,350,950,-1,-5,600,0,999,0,6,6.00,-2.25,0.00,0.00,-4.00,-4.33,-3,390,-3,655,1,0,0,0,1,0,1,0,2528,1,2,5,2.00
5,2,990,1635,1230,1,645,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,396,-5,600,1,0,1,0,1,0,0,0,396,0,0,1,0.00
-10,0,975,1705,-1,-10,730,1,999,0,9,3.00,0.00,-0.25,0.00,-5.00,-9.00,-5,450,-7,760,0,0,1,0,1,0,0,0,4335,5,3,7,5.00
-10,0,1380,2190,-1,-10,810,1,785,1,18,3.00,0.00,-1.50,0.00,-9.00,-23.67,-10,490,-10,270,1,0,1,0,0,0,0,9,4125,2,7,4,3.50
-7,1,1095,1830,1230,-10,735,0,780,0,9,6.00,0.00,0.00,0.00,-3.00,-9.67,-10,870,-5,575,1,0,1,0,0,0,0,1,4330,3,3,5,6.50
-9,0,415,970,-1,-9,555,0,480,0,9,6.00,-1.00,0.00,-3.00,-2.00,-8.67,-3,640,-4,680,0,0,0,0,1,0,1,0,4141,1,3,5,6.00
-3,0,1126,1365,-1,-3,239,0,999,0,8,6.00,0.00,0.00,0.00,-2.00,-6.50,-2,310,-3,675,1,0,0,0,0,0,0,0,4605,1,6,5,5.50
-1,1,1095,1830,1230,-4,735,0,900,0,5,6.00,0.00,0.00,0.00,-4.00,-3.33,-6,720,-3,805,1,0,1,0,0,0,0,0,2530,3,2,3,4.50
5,0,433,1003,-1,5,570,0,999,1,1,6.00,-0.75,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
-1,0,1078,1454,-1,-1,376,0,999,0,6,6.00,0.00,0.00,0.00,-3.00,-4.00,0,521,-2,576,1,0,0,0,0,0,0,0,2639,2,1,3,0.00
5,1,878,1753,1230,-2,875,0,930,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,610,-2,361,1,0,1,0,1,0,0,0,3098,2,2,5,0.00
4,0,833,1308,-1,4,475,0,819,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,5,481,-3,768,0,0,0,0,1,0,0,0,2484,0,1,4,1.50
2,0,1423,1893,-1,2,470,1,930,1,2,3.00,0.00,0.00,0.00,0.00,-1.00,2,390,-7,580,1,0,1,0,0,0,0,0,3340,1,3,6,2.00
-8,1,878,1738,1230,-10,860,0,930,0,10,6.00,0.00,0.00,0.00,-5.00,-9.17,-7,610,-10,435,1,0,1,0,1,0,0,0,3475,2,4,5,7.50
-4,0,820,1515,-1,-4,695,0,725,0,8,6.00,0.00,0.00,0.00,-2.00,-8.33,-4,800,-8,855,0,0,0,0,1,0,0,0,4560,1,4,4,0.00
0,0,195,695,-1,0,500,0,999,1,1,6.00,-5.75,0.00,0.00,0.00,0.00,-10,750,-8,545,1,0,1,0,0,0,0,1,1295,0,2,2,0.00
1,1,810,1660,1230,-4,850,0,999,0,3,6.00,0.00,0.00,0.00,-3.00,-1.67,-1,770,2,244,1,0,1,0,1,0,0,0,1734,2,0,3,1.00
-2,0,1195,1980,-1,-2,785,1,695,0,4,3.00,0.00,-1.00,-0.25,-1.00,-2.67,0,515,2,675,0,0,1,0,0,0,0,0,2005,1,0,3,2.50
-1,0,1095,1645,-1,-1,550,1,885,0,4,3.00,0.00,0.00,0.00,-1.00,-3.00,0,465,1,687,1,0,1,0,0,0,0,0,2011,0,0,3,1.00
-2,1,810,1660,1230,-7,850,0,999,0,7,6.00,0.00,0.00,0.00,-1.00,-6.50,-3,530,-3,780,1,0,1,0,1,0,0,0,2830,1,3,4,0.00
2,0,987,1650,-1,2,663,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,-1,730,5,543,0,0,1,0,1,0,0,0,2220,1,0,3,0.00
-3,0,1092,1613,-1,-3,521,1,713,0,5,3.00,0.00,0.00,0.00,-2.00,-3.67,-2,547,-2,780,1,0,1,0,0,0,0,0,2562,1,2,3,2.00
5,1,1062,1450,1230,5,388,0,915,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,720,3,661,1,0,0,0,0,0,0,0,1937,0,0,3,0.00
3,0,537,1192,-1,3,655,0,999,0,4,6.00,0.00,0.00,0.00,-1.00,-2.00,-1,719,4,325,0,0,0,0,1,0,0,0,1734,1,0,3,0.00
5,0,597,1062,-1,5,465,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,1,590,-1,735,1,0,0,0,1,0,0,0,2010,0,0,2,0.00
5,1,1062,1447,1230,5,385,0,915,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,720,4,400,1,0,0,0,0,0,0,0,1670,0,0,3,0.00
2,0,1362,1932,-1,2,570,1,905,0,2,3.00,0.00,0.00,0.00,0.00,-1.00,2,475,11,0,0,0,1,0,0,0,0,0,475,0,0,1,0.50
1,0,1077,1707,-1,1,630,1,735,0,2,3.00,0.00,0.00,0.00,-1.00,-1.00,2,525,0,600,1,0,1,0,0,0,0,0,3065,1,1,5,2.00
0,0,1407,2037,-1,0,630,1,999,0,2,3.00,0.00,0.00,0.00,-2.00,-1.00,1,587,5,553,1,0,1,0,0,0,0,0,3100,0,0,4,0.00
5,1,957,1827,1290,-2,870,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,-2,1020,1,720,1,0,1,0,1,0,0,0,3493,1,1,3,0.00
-10,0,1435,2125,-1,-10,690,1,999,0,9,3.00,0.00,0.00,0.00,-4.00,-8.83,-5,810,-6,280,0,0,1,0,0,0,0,0,3445,3,3,3,0.00
0,0,30,580,-1,0,550,1,999,0,2,3.00,0.00,0.00,0.00,-2.00,-1.00,5,420,2,450,1,0,1,0,0,0,0,0,1345,0,1,2,0.00
-9,1,970,1645,1290,-10,675,0,999,0,10,6.00,0.00,0.00,0.00,-5.00,-10.00,-8,440,-6,570,1,0,1,0,1,0,0,0,2455,1,4,5,0.00
-9,0,1435,1900,-1,-9,465,1,999,0,9,3.00,0.00,0.00,0.00,-3.00,-9.00,-8,675,-5,780,0,0,1,0,0,0,0,0,3640,3,3,5,0.00
-6,0,30,580,-1,-6,550,1,999,0,6,3.00,0.00,0.00,0.00,-4.00,-4.50,0,420,1,395,1,0,1,0,0,0,0,0,2035,1,0,5,0.00
4,1,970,1645,1290,-1,675,0,999,0,3,6.00,0.00,0.00,0.00,-1.00,-1.33,4,440,5,570,1,0,1,0,1,0,0,0,1920,1,2,4,0.00
-8,2,1050,1710,1290,-10,660,0,780,0,9,6.00,0.00,0.00,0.00,-3.00,-11.00,-9,660,-7,720,0,0,1,0,0,0,0,0,4079,2,5,1,0.00
-8,2,1050,1710,1290,-10,660,0,780,0,9,6.00,0.00,0.00,0.00,-3.00,-11.00,-9,660,-7,720,0,0,1,0,0,0,0,0,4079,2,5,1,0.00
2,0,1305,1920,-1,2,615,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
0,0,887,1650,-1,0,763,1,999,1,1,3.00,0.00,-0.75,0.00,-2.00,0.00,5,544,4,650,1,0,1,0,1,0,0,0,2369,0,0,3,0.50
5,1,1120,1630,1290,1,510,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,4,640,5,600,1,0,1,0,0,0,0,0,2254,0,0,4,0.00
-3,0,1319,2040,-1,-3,721,1,489,0,2,3.00,0.00,0.00,-3.75,-1.00,-1.00,0,665,4,653,0,0,1,0,0,0,0,0,2783,1,0,4,3.00
5,1,1120,1630,1290,1,510,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,2,740,1,523,1,0,1,0,0,0,0,0,2728,1,0,4,0.00
0,0,214,639,-1,0,425,0,840,0,2,6.00,-5.50,0.00,0.00,0.00,-0.67,5,400,11,0,0,0,1,0,0,0,0,0,400,0,0,1,2.00
-10,0,948,1385,-1,-10,437,0,609,0,12,6.00,0.00,0.00,-1.00,-4.00,-13.67,-10,590,-10,448,1,0,0,0,1,0,0,2,4289,2,5,5,4.00
-10,0,1414,2119,-1,-10,705,1,855,0,22,3.00,0.00,0.00,0.00,-5.00,-33.00,-10,615,-10,688,1,0,1,0,0,0,0,12,4684,0,7,3,0.00
-1,1,1204,1923,1290,-4,719,0,772,0,6,6.00,0.00,0.00,0.00,-2.00,-5.17,-4,803,-1,460,1,0,1,0,0,0,0,0,3678,1,2,4,0.50
-3,0,169,794,-1,-3,625,0,999,0,4,6.00,-5.00,0.00,0.00,-2.00,-2.33,-4,758,0,518,0,0,1,0,0,0,0,0,1917,1,1,2,0.00
-10,0,349,1077,-1,-10,728,0,999,0,13,6.00,-2.25,-0.12,0.00,-6.00,-14.67,-10,397,-10,534,1,0,0,0,1,0,1,6,3758,2,7,4,0.00
-5,0,49,622,-1,-5,573,1,810,0,6,3.00,0.00,0.00,0.00,-2.00,-6.00,-4,705,-2,615,1,0,1,0,0,0,0,0,3490,0,3,3,0.00
-1,1,1204,1923,1290,-4,719,0,772,0,6,6.00,0.00,0.00,0.00,-2.00,-5.17,-4,803,-1,460,1,0,1,0,0,0,0,0,3678,1,2,4,0.50
5,0,450,900,-1,5,450,0,999,1,1,6.00,-0.50,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
-5,0,420,1139,-1,-5,719,0,970,0,11,6.00,-1.00,0.00,0.00,0.00,-10.00,-4,470,-2,660,1,0,0,0,1,0,1,0,4045,0,2,1,0.00
-10,0,420,865,-1,-10,445,0,780,0,21,6.00,-1.00,0.00,0.00,0.00,-23.33,-10,660,-10,719,1,0,0,0,0,0,1,6,4408,0,7,1,0.00
4,1,630,1365,1290,4,735,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,3,325,4,237,1,0,0,0,1,0,0,0,2531,0,0,2,0.00
4,0,630,1349,-1,4,719,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
4,0,630,1349,-1,4,719,0,720,0,3,6.00,0.00,0.00,0.00,0.00,-1.33,4,720,4,719,1,0,0,0,1,0,0,0,4296,0,0,1,0.00
2,0,630,1349,-1,2,719,0,999,0,6,6.00,0.00,0.00,0.00,0.00,-3.67,3,410,4,710,1,0,0,0,1,0,0,0,3977,0,0,1,0.00
4,1,630,1365,1290,4,735,0,735,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,4,705,3,325,1,0,0,0,1,0,0,0,3406,0,0,1,0.00
4,0,615,1410,-1,4,795,0,851,0,2,6.00,0.00,-0.62,0.00,0.00,-0.67,4,719,11,0,0,0,0,0,1,0,0,0,719,0,0,1,0.00
-1,0,1260,1665,-1,-1,405,1,999,0,5,3.00,0.00,0.00,0.00,0.00,-4.00,-2,810,1,730,1,0,1,0,0,0,0,0,3267,0,2,3,0.00
-10,0,1410,2055,-1,-10,645,1,999,0,14,3.00,0.00,0.00,0.00,-2.00,-19.83,-10,580,-10,835,1,0,1,0,0,0,0,2,3865,1,6,4,0.00
4,1,841,1561,1290,4,720,0,736,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,4,780,-2,695,1,0,0,0,1,0,0,0,3615,0,1,3,0.00
1,0,1245,2015,-1,1,770,1,999,0,2,3.00,0.00,-0.75,0.00,0.00,-1.00,2,250,11,0,0,0,1,0,0,0,0,0,250,0,0,1,1.50
1,0,225,875,-1,1,650,0,999,1,1,6.00,-4.25,0.00,0.00,-1.00,0.00,-9,920,-2,570,1,0,1,0,1,0,0,0,1490,0,2,2,0.00
-10,0,405,905,-1,-10,500,0,480,0,10,6.00,-1.25,0.00,-3.00,-3.00,-9.00,-5,615,-8,520,1,0,0,0,1,0,1,0,2990,1,3,6,3.50
3,1,841,1711,1290,-5,870,0,736,0,4,6.00,0.00,0.00,0.00,-1.00,-2.33,3,780,-1,705,1,0,1,0,1,0,0,0,2905,0,1,4,0.00
2,0,371,1050,-1,2,679,0,596,0,2,6.00,-1.75,0.00,-1.00,-1.00,-0.67,5,255,-8,1190,0,0,0,0,1,0,1,0,2060,0,1,3,0.00
2,0,370,1107,-1,2,737,0,990,0,2,6.00,-1.75,-0.12,0.00,-1.00,-0.67,-3,930,-2,540,1,0,0,0,1,0,1,0,2730,1,2,4,0.00
1,1,780,1500,1290,1,720,0,498,0,2,6.00,0.00,0.00,-2.75,-2.00,-0.67,2,602,-1,330,1,0,0,0,1,0,0,0,1992,1,0,4,5.00
5,0,820,1130,-1,5,310,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00
-10,0,1105,1840,-1,-10,735,1,999,0,10,3.00,0.00,-0.25,0.00,-3.00,-10.67,-5,443,-5,676,1,0,1,0,0,0,0,0,3850,2,2,4,0.00
1,0,490,1152,-1,1,662,0,999,0,3,6.00,0.00,0.00,0.00,-3.00,-1.67,-1,642,-3,885,1,0,0,0,1,0,0,0,2329,0,1,3,0.00
0,1,780,1500,1290,0,720,0,498,0,4,6.00,0.00,0.00,-2.75,-1.00,-2.67,1,602,2,500,1,0,0,0,1,0,0,0,3864,2,2,6,8.00
-2,0,480,945,-1,-2,465,0,735,0,8,6.00,0.00,0.00,0.00,-2.00,-6.33,-2,735,0,675,0,0,0,0,1,0,0,0,2730,0,1,4,2.00
-3,0,1305,1860,-1,-3,555,1,885,0,6,3.00,0.00,0.00,0.00,-1.00,-4.83,-1,535,0,615,1,0,1,0,0,0,0,0,2905,1,0,5,0.00
0,1,1110,1665,1290,-4,555,0,720,1,7,6.00,0.00,0.00,0.00,-1.00,-4.67,-4,225,2,690,1,0,1,0,0,0,0,0,3415,0,1,6,0.00
5,0,525,1020,-1,5,495,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,220,11,0,0,0,0,0,1,0,0,0,220,0,0,1,0.00
-8,0,645,1237,-1,-8,592,0,999,0,10,6.00,0.00,0.00,0.00,-4.00,-9.67,-9,535,-9,830,1,0,0,0,1,0,0,0,3045,2,2,5,0.00
-10,0,720,1424,-1,-10,704,0,908,0,19,6.00,0.00,0.00,0.00,-6.00,-23.00,-10,572,-10,735,1,0,0,0,1,0,0,8,3935,1,7,6,0.00
-10,1,1110,1665,1290,-10,555,0,930,0,29,6.00,0.00,0.00,0.00,-8.00,-37.00,-10,540,-10,535,1,0,1,0,0,0,0,18,3889,2,7,6,2.00
2,0,1207,1732,-1,2,525,1,999,1,1,3.00,0.00,0.00,0.00,0.00,0.00,11,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00
1,0,1117,1897,-1,1,780,1,999,1,1,3.00,0.00,-1.00,0.00,-1.00,0.00,5,525,2,595,1,0,1,0,0,0,0,0,1120,0,0,2,0.00
3,1,1027,1652,1290,1,625,0,999,0,3,6.00,0.00,0.00,0.00,-1.00,-1.67,2,430,2,745,1,0,1,0,0,0,0,0,2445,2,0,4,0.00
0,0,1117,1867,-1,0,750,1,999,0,3,3.00,0.00,-0.50,0.00,-1.00,-1.67,4,760,0,673,0,0,1,0,0,0,0,0,2838,1,0,4,0.00
1,0,312,1067,-1,1,755,0,720,0,3,6.00,-3.75,-0.25,0.00,0.00,-1.33,4,605,2,375,1,0,0,0,1,0,0,0,2005,0,1,3,1.00
5,1,1027,1652,1290,1,625,0,999,0,2,6.00,0.00,0.00,0.00,0.00,-0.67,5,510,0,470,1,0,1,0,0,0,0,0,2435,1,0,4,0.00
-7,0,1094,1794,-1,-7,700,1,999,0,6,3.00,0.00,0.00,0.00,-5.00,-4.83,-1,510,-3,715,0,0,1,0,0,0,0,0,3572,3,2,3,0.00
-10,0,1409,2139,-1,-10,730,1,580,0,9,3.00,0.00,-0.25,-2.25,-8.00,-9.67,-10,545,-9,719,1,0,1,0,0,0,0,1,4442,6,5,4,5.50
5,1,1124,1954,1290,1,830,0,999,1,1,6.00,0.00,0.00,0.00,-1.00,0.00,1,814,5,590,1,0,1,0,0,0,0,0,1404,0,0,2,0.00
5,0,405,940,-1,5,535,0,999,1,1,6.00,-1.25,0.00,0.00,0.00,0.00,5,375,1,675,0,0,0,0,1,0,1,0,1655,0,0,3,0.00
4,0,675,985,-1,4,310,0,999,0,2,6.00,0.00,0.00,0.00,-1.00,-0.67,5,435,-4,385,1,0,0,0,1,0,0,0,1330,0,1,3,0.00
1,1,885,1735,1290,-4,850,0,710,0,3,6.00,0.00,0.00,0.00,-3.00,-1.67,0,730,0,765,1,0,1,0,1,0,0,0,2632,1,0,2,0.00
3,0,719,1395,-1,3,676,0,884,0,4,6.00,0.00,0.00,0.00,-1.00,-2.00,4,600,4,815,0,0,0,0,1,0,0,0,2200,0,0,3,0.00
5,0,1186,1475,-1,5,289,0,999,1,1,6.00,0.00,0.00,0.00,0.00,0.00,5,215,1,860,1,0,0,0,0,0,0,0,215,0,0,1,0.00
